"time";"country";"service"
2020-09-19 06:00:00;"Taiwan";"1433 (ms-sql-s)"
2020-09-19 06:00:00;"USA";"44022 (NA)"
2020-09-19 06:00:00;"China";"1433 (ms-sql-s)"
2020-09-19 06:00:00;"Russia";"16092 (NA)"
2020-09-19 06:00:00;"USA";"20999 (athand-mmp)"
2020-09-19 06:00:00;"UK";"50080 (NA)"
2020-09-19 06:00:00;"Netherlands";"25354 (NA)"
2020-09-19 06:00:00;"USA";"19080 (NA)"
2020-09-19 06:00:00;"Netherlands";"49153 (NA)"
2020-09-19 06:00:00;"Russia";"56789 (NA)"
2020-09-19 06:00:00;"Netherlands";"3765 (rtraceroute)"
2020-09-19 06:00:00;"Netherlands";"52853 (NA)"
2020-09-19 06:00:00;"Vietnam";"8674 (NA)"
2020-09-19 06:00:00;"Germany";"27850 (NA)"
2020-09-19 06:00:00;"Germany";"23129 (NA)"
2020-09-19 06:00:00;"Russia";"2089 (sep)"
2020-09-19 06:00:00;"Russia";"8520 (NA)"
2020-09-19 06:00:00;"Russia";"3399 (csms)"
2020-09-19 06:00:00;"Germany";"37708 (NA)"
2020-09-19 06:00:00;"USA";"22 (ssh)"
2020-09-19 06:00:00;"USA";"8443 (pcsync-https)"
2020-09-19 06:00:00;"USA";"32062 (NA)"
2020-09-19 06:00:00;"China";"5601 (esmagent)"
2020-09-19 06:00:00;"Germany";"59 ()"
2020-09-19 06:00:00;"Netherlands";"13753 (NA)"
2020-09-19 06:00:00;"USA";"5001 (commplex-link)"
2020-09-19 06:00:00;"Netherlands";"17189 (NA)"
2020-09-19 06:00:00;"Netherlands";"56853 (NA)"
2020-09-19 06:00:00;"Netherlands";"8292 (blp3)"
2020-09-19 06:00:00;"Russia";"4007 (pxc-splr)"
2020-09-19 06:00:00;"China";"24966 (NA)"
2020-09-19 06:00:00;"India";"1433 (ms-sql-s)"
2020-09-19 06:00:00;"Russia";"9999 (distinct)"
2020-09-19 06:00:00;"Thailand";"23 (telnet)"
2020-09-19 06:00:00;"Russia";"5889 (NA)"
2020-09-19 06:00:00;"Germany";"13214 (NA)"
2020-09-19 06:00:00;"China";"1433 (ms-sql-s)"
2020-09-19 06:00:00;"Germany";"789 (NA)"
2020-09-19 06:00:00;"Switzerland";"60367 (NA)"
2020-09-19 06:00:00;"Germany";"2379 (etcd-client)"
2020-09-19 06:00:00;"Germany";"13151 (NA)"
2020-09-19 06:00:00;"Germany";"37735 (NA)"
2020-09-19 06:00:00;"Germany";"33031 (NA)"
2020-09-19 06:00:00;"Germany";"27804 (NA)"
2020-09-19 06:00:00;"Russia";"1056 (vfo)"
2020-09-19 06:00:00;"Switzerland";"52440 (NA)"
2020-09-19 06:00:00;"UK";"554 (rtsp)"
2020-09-19 06:00:00;"Pakistan";"1433 (ms-sql-s)"
2020-09-19 06:00:00;"Germany";"53182 (NA)"
2020-09-19 06:00:00;"Netherlands";"18991 (NA)"
2020-09-19 06:00:00;"Republic of Moldova";"3389 (ms-wbt-server)"
2020-09-19 06:00:00;"USA";"30319 (NA)"
2020-09-19 06:00:00;"Romania";"51106 (NA)"
2020-09-19 06:00:00;"South Africa";"5903 (NA)"
2020-09-19 06:00:00;"USA";"23082 (NA)"
2020-09-19 06:00:00;"Netherlands";"137 (netbios-ns)"
2020-09-19 06:00:00;"USA";"30896 (NA)"
2020-09-19 06:00:00;"Russia";"33896 (NA)"
2020-09-19 06:00:00;"Russia";"33141 (NA)"
2020-09-19 06:00:00;"Russia";"5921 (NA)"
2020-09-19 06:00:00;"Russia";"9089 (sqlexec-ssl)"
2020-09-19 06:00:00;"Vietnam";"3389 (ms-wbt-server)"
2020-09-19 06:00:00;"Germany";"45127 (NA)"
2020-09-19 06:00:00;"USA";"3128 (ndl-aas)"
2020-09-19 06:00:00;"Germany";"45131 (NA)"
2020-09-19 06:00:00;"Russia";"55555 (NA)"
2020-09-19 06:00:00;"Germany";"19016 (NA)"
2020-09-19 06:00:00;"Switzerland";"57277 (NA)"
2020-09-19 06:00:00;"Russia";"3371 (NA)"
2020-09-19 07:00:00;"Republic of Lithuania";"52200 (NA)"
2020-09-19 07:00:00;"Netherlands";"1444 (marcam-lm)"
2020-09-19 07:00:00;"Netherlands";"53078 (NA)"
2020-09-19 07:00:00;"Germany";"1089 (ff-annunc)"
2020-09-19 07:00:00;"Russia";"5910 (cm)"
2020-09-19 07:00:00;"Germany";"193 (srmp)"
2020-09-19 07:00:00;"Germany";"16031 (NA)"
2020-09-19 07:00:00;"Germany";"23118 (NA)"
2020-09-19 07:00:00;"Malaysia";"11164 (suncacao-csa)"
2020-09-19 07:00:00;"Germany";"18655 (NA)"
2020-09-19 07:00:00;"India";"1433 (ms-sql-s)"
2020-09-19 07:00:00;"Russia";"8899 (ospf-lite)"
2020-09-19 07:00:00;"Russia";"9289 (NA)"
2020-09-19 07:00:00;"Netherlands";"4782 (NA)"
2020-09-19 07:00:00;"Netherlands";"31200 (NA)"
2020-09-19 07:00:00;"Netherlands";"51642 (NA)"
2020-09-19 07:00:00;"UK";"554 (rtsp)"
2020-09-19 07:00:00;"UK";"554 (rtsp)"
2020-09-19 07:00:00;"Russia";"17888 (NA)"
2020-09-19 07:00:00;"China";"26929 (NA)"
2020-09-19 07:00:00;"UK";"3567 (dof-eps)"
2020-09-19 07:00:00;"USA";"24687 (NA)"
2020-09-19 07:00:00;"Netherlands";"9889 (gt-proxy)"
2020-09-19 07:00:00;"Netherlands";"36909 (NA)"
2020-09-19 07:00:00;"Germany";"3192 (firemonrcc)"
2020-09-19 07:00:00;"USA";"8192 (spytechphone)"
2020-09-19 07:00:00;"Bulgaria";"8984 (NA)"
2020-09-19 07:00:00;"China";"1433 (ms-sql-s)"
2020-09-19 07:00:00;"Germany";"32970 (NA)"
2020-09-19 07:00:00;"Switzerland";"12067 (NA)"
2020-09-19 07:00:00;"Germany";"19233 (NA)"
2020-09-19 07:00:00;"Russia";"16919 (NA)"
2020-09-19 07:00:00;"China";"27244 (NA)"
2020-09-19 07:00:00;"Germany";"20647 (NA)"
2020-09-19 07:00:00;"India";"21807 (NA)"
2020-09-19 07:00:00;"Netherlands";"2000 (cisco-sccp)"
2020-09-19 07:00:00;"USA";"161 (snmp)"
2020-09-19 07:00:00;"Netherlands";"253 (NA)"
2020-09-19 07:00:00;"USA";"7687 (bolt)"
2020-09-19 07:00:00;"Netherlands";"6000 (NA)"
2020-09-19 07:00:00;"Russia";"5689 (qmvideo)"
2020-09-19 07:00:00;"UK";"22 (ssh)"
2020-09-19 07:00:00;"USA";"530 (courier)"
2020-09-19 07:00:00;"Germany";"13183 (NA)"
2020-09-19 07:00:00;"USA";"2196 (NA)"
2020-09-19 07:00:00;"Netherlands";"8295 (NA)"
2020-09-19 07:00:00;"USA";"6660 (NA)"
2020-09-19 07:00:00;"USA";"170 (print-srv)"
2020-09-19 07:00:00;"Netherlands";"8293 (hiperscan-id)"
2020-09-19 07:00:00;"USA";"156 (sqlsrv)"
2020-09-19 07:00:00;"China";"1433 (ms-sql-s)"
2020-09-19 07:00:00;"Russia";"5916 (NA)"
2020-09-19 07:00:00;"Russia";"54321 (NA)"
2020-09-19 07:00:00;"USA";"829 (pkix-3-ca-ra)"
2020-09-19 07:00:00;"Netherlands";"50000 (NA)"
2020-09-19 07:00:00;"USA";"10844 (NA)"
2020-09-19 07:00:00;"USA";"847 (dhcp-failover2)"
2020-09-19 07:00:00;"Switzerland";"39813 (NA)"
2020-09-19 07:00:00;"USA";"5038 (NA)"
2020-09-19 07:00:00;"USA";"8194 (blp1)"
2020-09-19 07:00:00;"USA";"2049 (shilp)"
2020-09-19 07:00:00;"Russia";"8080 (http-alt)"
2020-09-19 07:00:00;"Netherlands";"7722 (NA)"
2020-09-19 07:00:00;"USA";"389 (ldap)"
2020-09-19 07:00:00;"USA";"2223 (rockwell-csp2)"
2020-09-19 07:00:00;"Sweden";"23 (telnet)"
2020-09-19 07:00:00;"USA";"9999 (distinct)"
2020-09-19 07:00:00;"USA";"24163 (NA)"
2020-09-19 07:00:00;"Germany";"17299 (NA)"
2020-09-19 07:00:00;"USA";"21 (ftp)"
2020-09-19 07:00:00;"Russia";"93 (dcp)"
2020-09-19 07:00:00;"South Korea";"29248 (NA)"
2020-09-19 07:00:00;"USA";"25 (smtp)"
2020-09-19 07:00:00;"China";"3389 (ms-wbt-server)"
2020-09-19 07:00:00;"Russia";"33891 (NA)"
2020-09-19 07:00:00;"USA";"1433 (ms-sql-s)"
2020-09-19 07:00:00;"USA";"2427 (mgcp-gateway)"
2020-09-19 07:00:00;"Germany";"15272 (NA)"
2020-09-19 07:00:00;"USA";"1494 (ica)"
2020-09-19 07:00:00;"France";"8881 (galaxy4d)"
2020-09-19 07:00:00;"USA";"20100 (NA)"
2020-09-19 07:00:00;"Russia";"3339 (anet-l)"
2020-09-19 07:00:00;"USA";"26690 (NA)"
2020-09-19 07:00:00;"UK";"3522 (nssocketport)"
2020-09-19 07:00:00;"USA";"9200 (wap-wsp)"
2020-09-19 07:00:00;"USA";"4445 (upnotifyp)"
2020-09-19 07:00:00;"USA";"5004 (avt-profile-1)"
2020-09-19 07:00:00;"USA";"81 (NA)"
2020-09-19 07:00:00;"Netherlands";"51685 (NA)"
2020-09-19 07:00:00;"USA";"999 (garcon)"
2020-09-19 07:00:00;"USA";"5500 (fcp-addr-srvr1)"
2020-09-19 07:00:00;"USA";"10001 (scp-config)"
2020-09-19 07:00:00;"Netherlands";"3384 (hp-clic)"
2020-09-19 07:00:00;"USA";"5349 (stuns)"
2020-09-19 07:00:00;"USA";"2083 (radsec)"
2020-09-19 07:00:00;"USA";"8222 (NA)"
2020-09-19 07:00:00;"China";"22 (ssh)"
2020-09-19 07:00:00;"Russia";"8503 ()"
2020-09-19 07:00:00;"Russia";"35489 (NA)"
2020-09-19 07:00:00;"Russia";"8181 (intermapper)"
2020-09-19 07:00:00;"USA";"5007 (wsm-server-ssl)"
2020-09-19 07:00:00;"USA";"2225 (rcip-itu)"
2020-09-19 07:00:00;"Russia";"33398 (NA)"
2020-09-19 07:00:00;"USA";"45821 (NA)"
2020-09-19 07:00:00;"USA";"10172 (NA)"
2020-09-19 07:00:00;"USA";"153 (sgmp)"
2020-09-19 07:00:00;"Taiwan";"2323 (3d-nfsd)"
2020-09-19 07:00:00;"USA";"8000 (irdmi)"
2020-09-19 07:00:00;"China";"23 (telnet)"
2020-09-19 07:00:00;"Netherlands";"29720 (NA)"
2020-09-19 07:00:00;"USA";"6690 (cleverdetect)"
2020-09-19 07:00:00;"UK";"554 (rtsp)"
2020-09-19 07:00:00;"USA";"6380 (NA)"
2020-09-19 07:00:00;"Argentina";"23 (telnet)"
2020-09-19 07:00:00;"USA";"8118 (privoxy)"
2020-09-19 07:00:00;"Bulgaria";"2894 (abacus-remote)"
2020-09-19 07:00:00;"Russia";"8597 (NA)"
2020-09-19 07:00:00;"USA";"2480 (powerexchange)"
2020-09-19 07:00:00;"Vietnam";"1433 (ms-sql-s)"
2020-09-19 07:00:00;"Austria";"23424 (NA)"
2020-09-19 07:00:00;"Netherlands";"1373 (chromagrafx)"
2020-09-19 07:00:00;"USA";"9907 (NA)"
2020-09-19 07:00:00;"UK";"4433 (vop)"
2020-09-19 07:00:00;"USA";"9030 (NA)"
2020-09-19 07:00:00;"France";"2096 (nbx-dir)"
2020-09-19 07:00:00;"Russia";"714 (iris-xpcs)"
2020-09-19 07:00:00;"Colombia";"3156 (indura)"
2020-09-19 07:00:00;"Germany";"81 (NA)"
2020-09-19 07:00:00;"Netherlands";"8089 (NA)"
2020-09-19 07:00:00;"Netherlands";"8290 (NA)"
2020-09-19 07:00:00;"USA";"10025 (NA)"
2020-09-19 07:00:00;"USA";"137 (netbios-ns)"
2020-09-19 07:00:00;"USA";"5986 (wsmans)"
2020-09-19 07:00:00;"Russia";"16190 (NA)"
2020-09-19 07:00:00;"USA";"5001 (commplex-link)"
2020-09-19 07:00:00;"USA";"1813 (radius-acct)"
2020-09-19 07:00:00;"Netherlands";"9590 (NA)"
2020-09-19 07:00:00;"Russia";"17390 (NA)"
2020-09-19 07:00:00;"France";"2096 (nbx-dir)"
2020-09-19 07:00:00;"Russia";"1008 (NA)"
2020-09-19 07:00:00;"USA";"2222 (EtherNet-IP-1)"
2020-09-19 07:00:00;"Netherlands";"8291 (NA)"
2020-09-19 07:00:00;"USA";"2083 (radsec)"
2020-09-19 07:00:00;"USA";"5223 (hpvirtgrp)"
2020-09-19 07:00:00;"USA";"993 (imaps)"
2020-09-19 07:00:00;"Switzerland";"15183 (NA)"
2020-09-19 07:00:00;"Switzerland";"51582 (NA)"
2020-09-19 07:00:00;"Netherlands";"25749 (NA)"
2020-09-19 07:00:00;"Netherlands";"8971 (NA)"
2020-09-19 07:00:00;"USA";"1645 (sightline)"
2020-09-19 07:00:00;"USA";"8116 (cp-cluster)"
2020-09-19 07:00:00;"Germany";"3693 (easl)"
2020-09-19 07:00:00;"Thailand";"8291 (NA)"
2020-09-19 07:00:00;"USA";"4840 (opcua-tcp)"
2020-09-19 07:00:00;"USA";"5432 (postgresql)"
2020-09-19 07:00:00;"Netherlands";"4854 (NA)"
2020-09-19 07:00:00;"USA";"8081 (sunproxyadmin)"
2020-09-19 07:00:00;"Germany";"2303 (proxy-gateway)"
2020-09-19 07:00:00;"USA";"691 (msexch-routing)"
2020-09-19 07:00:00;"Netherlands";"14018 (NA)"
2020-09-19 07:00:00;"USA";"44818 (EtherNet-IP-2)"
2020-09-19 07:00:00;"USA";"2484 (ttc-ssl)"
2020-09-19 07:00:00;"Taiwan";"23 (telnet)"
2020-09-19 07:00:00;"Russia";"33111 (NA)"
2020-09-19 07:00:00;"USA";"7655 (NA)"
2020-09-19 07:00:00;"Netherlands";"8981 ()"
2020-09-19 08:00:00;"Russia";"14546 (NA)"
2020-09-19 08:00:00;"USA";"26696 (NA)"
2020-09-19 08:00:00;"Germany";"13225 (NA)"
2020-09-19 08:00:00;"USA";"9000 (cslistener)"
2020-09-19 08:00:00;"USA";"6771 (plysrv-https)"
2020-09-19 08:00:00;"Switzerland";"58041 (NA)"
2020-09-19 08:00:00;"USA";"8123 (NA)"
2020-09-19 08:00:00;"Panama";"13134 (NA)"
2020-09-19 08:00:00;"Germany";"16023 (NA)"
2020-09-19 08:00:00;"USA";"60001 (NA)"
2020-09-19 08:00:00;"USA";"2086 (gnunet)"
2020-09-19 08:00:00;"Switzerland";"30311 (NA)"
2020-09-19 08:00:00;"Germany";"8800 (sunwebadmin)"
2020-09-19 08:00:00;"Germany";"37743 (NA)"
2020-09-19 08:00:00;"Switzerland";"58827 (NA)"
2020-09-19 08:00:00;"Netherlands";"1442 (cadis-2)"
2020-09-19 08:00:00;"USA";"5985 (wsman)"
2020-09-19 08:00:00;"USA";"6543 (lds-distrib)"
2020-09-19 08:00:00;"UK";"4443 (pharos)"
2020-09-19 08:00:00;"Netherlands";"52642 (NA)"
2020-09-19 08:00:00;"USA";"5432 (postgresql)"
2020-09-19 08:00:00;"Netherlands";"8291 (NA)"
2020-09-19 08:00:00;"UK";"554 (rtsp)"
2020-09-19 08:00:00;"China";"22 (ssh)"
2020-09-19 08:00:00;"USA";"25884 (NA)"
2020-09-19 08:00:00;"USA";"5984 (couchdb)"
2020-09-19 08:00:00;"Russia";"3400 (csms2)"
2020-09-19 08:00:00;"USA";"2424 (kofax-svr)"
2020-09-19 08:00:00;"USA";"554 (rtsp)"
2020-09-19 08:00:00;"China";"1433 (ms-sql-s)"
2020-09-19 08:00:00;"USA";"843 (NA)"
2020-09-19 08:00:00;"China";"13418 (NA)"
2020-09-19 08:00:00;"Germany";"33016 (NA)"
2020-09-19 08:00:00;"USA";"2377 (swarm)"
2020-09-19 08:00:00;"Netherlands";"56134 (NA)"
2020-09-19 08:00:00;"USA";"623 (oob-ws-http)"
2020-09-19 08:00:00;"Vietnam";"1433 (ms-sql-s)"
2020-09-19 08:00:00;"USA";"4244 (NA)"
2020-09-19 08:00:00;"USA";"9332 (NA)"
2020-09-19 08:00:00;"Bulgaria";"4700 (netxms-agent)"
2020-09-19 08:00:00;"USA";"8005 (mxi)"
2020-09-19 08:00:00;"Netherlands";"35862 (NA)"
2020-09-19 08:00:00;"USA";"9856 (NA)"
2020-09-19 08:00:00;"Russia";"3346 (trnsprntproxy)"
2020-09-19 08:00:00;"South Korea";"8329 (NA)"
2020-09-19 08:00:00;"Vietnam";"1433 (ms-sql-s)"
2020-09-19 08:00:00;"USA";"9809 (NA)"
2020-09-19 08:00:00;"USA";"7306 (NA)"
2020-09-19 08:00:00;"China";"1433 (ms-sql-s)"
2020-09-19 08:00:00;"Russia";"3935 (sdp-portmapper)"
2020-09-19 08:00:00;"USA";"6653 (openflow)"
2020-09-19 08:00:00;"USA";"4242 (NA)"
2020-09-19 08:00:00;"USA";"2827 (slc-ctrlrloops)"
2020-09-19 08:00:00;"France";"8000 (irdmi)"
2020-09-19 08:00:00;"USA";"1214 (kazaa)"
2020-09-19 08:00:00;"USA";"9060 (CardWeb-IO)"
2020-09-19 08:00:00;"Egypt";"23 (telnet)"
2020-09-19 08:00:00;"USA";"8159 (NA)"
2020-09-19 08:00:00;"Russia";"16187 (NA)"
2020-09-19 08:00:00;"USA";"9200 (wap-wsp)"
2020-09-19 08:00:00;"China";"3308 (tns-server)"
2020-09-19 08:00:00;"Vietnam";"1433 (ms-sql-s)"
2020-09-19 08:00:00;"USA";"8998 (canto-roboflow)"
2020-09-19 08:00:00;"Russia";"2190 (tivoconnect)"
2020-09-19 08:00:00;"Germany";"27844 (NA)"
2020-09-19 08:00:00;"USA";"7070 (arcp)"
2020-09-19 08:00:00;"USA";"5480 (NA)"
2020-09-19 08:00:00;"USA";"2294 (konshus-lm)"
2020-09-19 08:00:00;"USA";"1812 (radius)"
2020-09-19 08:00:00;"Switzerland";"31261 (NA)"
2020-09-19 08:00:00;"USA";"6580 (parsec-master)"
2020-09-19 08:00:00;"USA";"220 (imap3)"
2020-09-19 08:00:00;"Russia";"16196 (NA)"
2020-09-19 08:00:00;"Germany";"27864 (NA)"
2020-09-19 08:00:00;"USA";"660 (mac-srvr-admin)"
2020-09-19 08:00:00;"Germany";"37671 (NA)"
2020-09-19 08:00:00;"USA";"1935 (macromedia-fcs)"
2020-09-19 08:00:00;"Switzerland";"31501 (NA)"
2020-09-19 08:00:00;"Germany";"19743 (NA)"
2020-09-19 08:00:00;"USA";"620 (sco-websrvrmgr)"
2020-09-19 08:00:00;"Germany";"15500 (NA)"
2020-09-19 08:00:00;"USA";"11979 (NA)"
2020-09-19 08:00:00;"Netherlands";"25013 (NA)"
2020-09-19 08:00:00;"Germany";"3795 (myblast)"
2020-09-19 08:00:00;"Germany";"19900 (NA)"
2020-09-19 08:00:00;"India";"2323 (3d-nfsd)"
2020-09-19 08:00:00;"USA";"7946 (NA)"
2020-09-19 08:00:00;"USA";"8443 (pcsync-https)"
2020-09-19 08:00:00;"Unknown";"4911 (NA)"
2020-09-19 08:00:00;"China";"1433 (ms-sql-s)"
2020-09-19 08:00:00;"Netherlands";"39443 (NA)"
2020-09-19 08:00:00;"USA";"1970 (netop-rc)"
2020-09-19 08:00:00;"USA";"16384 (connected)"
2020-09-19 08:00:00;"Germany";"3390 (dsc)"
2020-09-19 08:00:00;"USA";"8088 (radan-http)"
2020-09-19 08:00:00;"USA";"179 (bgp)"
2020-09-19 08:00:00;"USA";"8999 (bctp)"
2020-09-19 08:00:00;"Russia";"16194 (NA)"
2020-09-19 08:00:00;"USA";"23 (telnet)"
2020-09-19 08:00:00;"Russia";"3811 (amp)"
2020-09-19 08:00:00;"USA";"8000 (irdmi)"
2020-09-19 08:00:00;"Russia";"16191 (NA)"
2020-09-19 08:00:00;"USA";"1433 (ms-sql-s)"
2020-09-19 08:00:00;"USA";"647 (dhcp-failover)"
2020-09-19 08:00:00;"Netherlands";"14212 (NA)"
2020-09-19 08:00:00;"USA";"2082 (infowave)"
2020-09-19 08:00:00;"USA";"3128 (ndl-aas)"
2020-09-19 08:00:00;"Russia";"9833 (NA)"
2020-09-19 08:00:00;"China";"1433 (ms-sql-s)"
2020-09-19 08:00:00;"USA";"5000 (commplex-main)"
2020-09-19 08:00:00;"USA";"22 (ssh)"
2020-09-19 08:00:00;"Russia";"8189 (NA)"
2020-09-19 08:00:00;"Netherlands";"46818 (NA)"
2020-09-19 08:00:00;"UK";"554 (rtsp)"
2020-09-19 08:00:00;"USA";"9092 (XmlIpcRegSvc)"
2020-09-19 08:00:00;"USA";"5900 (rfb)"
2020-09-19 08:00:00;"France";"27017 (NA)"
2020-09-19 08:00:00;"Canada";"8545 (NA)"
2020-09-19 08:00:00;"Netherlands";"49763 (NA)"
2020-09-19 08:00:00;"Germany";"27860 (NA)"
2020-09-19 08:00:00;"Germany";"4474 (NA)"
2020-09-19 08:00:00;"Russia";"110 (pop3)"
2020-09-19 08:00:00;"USA";"12265 (NA)"
2020-09-19 08:00:00;"USA";"5038 (NA)"
2020-09-19 08:00:00;"USA";"9042 (NA)"
2020-09-19 08:00:00;"USA";"8008 (http-alt)"
2020-09-19 08:00:00;"China";"27873 (NA)"
2020-09-19 08:00:00;"Netherlands";"22092 (NA)"
2020-09-19 08:00:00;"USA";"16482 (NA)"
2020-09-19 08:00:00;"Russia";"8684 (NA)"
2020-09-19 08:00:00;"China";"15561 (NA)"
2020-09-19 08:00:00;"Russia";"23390 (NA)"
2020-09-19 08:00:00;"USA";"465 (urd)"
2020-09-19 08:00:00;"USA";"2181 (eforward)"
2020-09-19 08:00:00;"Indonesia";"8728 (NA)"
2020-09-19 08:00:00;"USA";"5555 (personal-agent)"
2020-09-19 08:00:00;"China";"21517 (NA)"
2020-09-19 08:00:00;"USA";"20912 (NA)"
2020-09-19 08:00:00;"China";"8528 (NA)"
2020-09-19 08:00:00;"Netherlands";"2944 (megaco-h248)"
2020-09-19 08:00:00;"China";"1433 (ms-sql-s)"
2020-09-19 08:00:00;"Netherlands";"19927 (NA)"
2020-09-19 08:00:00;"Unknown";"4911 (NA)"
2020-09-19 08:00:00;"Palestine";"8080 (http-alt)"
2020-09-19 08:00:00;"Unknown";"23 (telnet)"
2020-09-19 08:00:00;"Russia";"16516 (NA)"
2020-09-19 08:00:00;"Germany";"37659 (NA)"
2020-09-19 08:00:00;"Ukraine";"23 (telnet)"
2020-09-19 08:00:00;"Netherlands";"46776 (NA)"
2020-09-19 08:00:00;"UK";"554 (rtsp)"
2020-09-19 08:00:00;"UK";"554 (rtsp)"
2020-09-19 08:00:00;"UK";"7070 (arcp)"
2020-09-19 08:00:00;"Canada";"28596 (NA)"
2020-09-19 08:00:00;"France";"32540 (NA)"
2020-09-19 08:00:00;"Switzerland";"15121 (NA)"
2020-09-19 08:00:00;"USA";"13478 (NA)"
2020-09-19 08:00:00;"Netherlands";"8298 (NA)"
2020-09-19 09:00:00;"Russia";"16189 (NA)"
2020-09-19 09:00:00;"UK";"554 (rtsp)"
2020-09-19 09:00:00;"Hong Kong";"8080 (http-alt)"
2020-09-19 09:00:00;"Vietnam";"3397 (cloanto-lm)"
2020-09-19 09:00:00;"Germany";"33008 (NA)"
2020-09-19 09:00:00;"Russia";"62000 (NA)"
2020-09-19 09:00:00;"UK";"554 (rtsp)"
2020-09-19 09:00:00;"USA";"7528 (NA)"
2020-09-19 09:00:00;"Netherlands";"9943 (NA)"
2020-09-19 09:00:00;"Russia";"52 (xns-time)"
2020-09-19 09:00:00;"Russia";"1311 (rxmon)"
2020-09-19 09:00:00;"Netherlands";"47045 (NA)"
2020-09-19 09:00:00;"Russia";"548 (afpovertcp)"
2020-09-19 09:00:00;"USA";"5900 (rfb)"
2020-09-19 09:00:00;"USA";"18082 (NA)"
2020-09-19 09:00:00;"USA";"23 (telnet)"
2020-09-19 09:00:00;"Germany";"63057 (NA)"
2020-09-19 09:00:00;"Netherlands";"17348 (NA)"
2020-09-19 09:00:00;"Germany";"694 (ha-cluster)"
2020-09-19 09:00:00;"USA";"8983 (NA)"
2020-09-19 09:00:00;"Netherlands";"22034 (NA)"
2020-09-19 09:00:00;"China";"3527 (beserver-msg-q)"
2020-09-19 09:00:00;"Switzerland";"34863 (NA)"
2020-09-19 09:00:00;"Russia";"8649 (NA)"
2020-09-19 09:00:00;"USA";"3221 (xnm-clear-text)"
2020-09-19 09:00:00;"Netherlands";"6112 (dtspcd)"
2020-09-19 09:00:00;"Germany";"733 (NA)"
2020-09-19 09:00:00;"Germany";"23089 (NA)"
2020-09-19 09:00:00;"China";"20891 (NA)"
2020-09-19 09:00:00;"Bulgaria";"23 (telnet)"
2020-09-19 09:00:00;"Netherlands";"6010 (NA)"
2020-09-19 09:00:00;"UK";"554 (rtsp)"
2020-09-19 09:00:00;"Germany";"4793 (NA)"
2020-09-19 09:00:00;"Russia";"5905 (NA)"
2020-09-19 09:00:00;"Netherlands";"18323 (NA)"
2020-09-19 09:00:00;"Russia";"16195 (NA)"
2020-09-19 09:00:00;"Iran";"1433 (ms-sql-s)"
2020-09-19 09:00:00;"South Korea";"23 (telnet)"
2020-09-19 09:00:00;"Netherlands";"10099 (NA)"
2020-09-19 09:00:00;"Vietnam";"1433 (ms-sql-s)"
2020-09-19 09:00:00;"USA";"12110 (NA)"
2020-09-19 09:00:00;"Russia";"8883 (secure-mqtt)"
2020-09-19 09:00:00;"USA";"548 (afpovertcp)"
2020-09-19 09:00:00;"China";"23 (telnet)"
2020-09-19 09:00:00;"Russia";"23 (telnet)"
2020-09-19 09:00:00;"UK";"13022 (NA)"
2020-09-19 09:00:00;"USA";"8443 (pcsync-https)"
2020-09-19 09:00:00;"UK";"554 (rtsp)"
2020-09-19 09:00:00;"UK";"554 (rtsp)"
2020-09-19 09:00:00;"UK";"7070 (arcp)"
2020-09-19 09:00:00;"UK";"7070 (arcp)"
2020-09-19 09:00:00;"Netherlands";"1622 (ontime)"
2020-09-19 09:00:00;"Netherlands";"6004 (NA)"
2020-09-19 09:00:00;"Netherlands";"59381 (NA)"
2020-09-19 09:00:00;"Iran";"1433 (ms-sql-s)"
2020-09-19 09:00:00;"France";"5443 (spss)"
2020-09-19 09:00:00;"Canada";"13471 (NA)"
2020-09-19 09:00:00;"USA";"8088 (radan-http)"
2020-09-19 09:00:00;"Germany";"18718 (NA)"
2020-09-19 09:00:00;"Russia";"800 (mdbs-daemon)"
2020-09-19 09:00:00;"Germany";"17903 (NA)"
2020-09-19 09:00:00;"China";"6329 (NA)"
2020-09-19 09:00:00;"Netherlands";"6565 (NA)"
2020-09-19 09:00:00;"Taiwan";"23 (telnet)"
2020-09-19 09:00:00;"USA";"1521 (ncube-lm)"
2020-09-19 09:00:00;"UK";"6379 (redis)"
2020-09-19 09:00:00;"Netherlands";"53184 (NA)"
2020-09-19 09:00:00;"China";"37215 (NA)"
2020-09-19 09:00:00;"USA";"2222 (EtherNet-IP-1)"
2020-09-19 09:00:00;"USA";"4572 (NA)"
2020-09-19 09:00:00;"UK";"1898 (cymtec-port)"
2020-09-19 09:00:00;"India";"4805 (NA)"
2020-09-19 09:00:00;"Germany";"25021 (NA)"
2020-09-19 09:00:00;"Brazil";"1433 (ms-sql-s)"
2020-09-19 09:00:00;"Netherlands";"17320 (NA)"
2020-09-19 09:00:00;"Russia";"7779 (vstat)"
2020-09-19 09:00:00;"USA";"3389 (ms-wbt-server)"
2020-09-19 09:00:00;"Netherlands";"51030 (NA)"
2020-09-19 09:00:00;"India";"23 (telnet)"
2020-09-19 09:00:00;"USA";"28139 (NA)"
2020-09-19 09:00:00;"Russia";"1292 (dsdn)"
2020-09-19 09:00:00;"Switzerland";"3389 (ms-wbt-server)"
2020-09-19 09:00:00;"China";"26055 (NA)"
2020-09-19 09:00:00;"USA";"2455 (wago-io-system)"
